Object ID,Código SIG,ID Tipo,Morada,Designação,Tipologia,MOBILIDADE_REDUZIDA,GlobalID,x,y
148,4605,4,Alto de São Francisco,Fontanário do Alto de São Francisco,Fontanário,,2bb8cb7d-95d1-4c9b-acee-833d72885002,-1019149.58539849,4681908.50960558
149,806,4,"Estrada da Buraca, Rua da Buraca",Chafariz da Buraca,Chafariz,,b8371b86-2de6-4709-be8a-1e73d13f9f50,-1024501.66552507,4684829.42961461
150,4701,4,Largo do Chafariz de Dentro,Chafariz de Dentro,Chafariz,,afbae6e5-a40d-46e5-b742-93c2a75455d3,-1016138.30339502,4680401.24388589
151,4003,4,Rua Tristão Vaz,Tanque com Cascata do Parque Recreativo dos Moinhos de Santana,Tanque,,96f51196-e23d-4210-84c9-9051aba2ef55,-1024893.40839782,4680074.69012668
152,821,4,Caminho Pedreiras,Bebedouro 1 junto ao Parque Infantil do Parque Recreativo do Alto da Serafina,Bebedouro,NÃO,e26476fc-0f73-44ba-b293-1bf17d54c5b4,-1021589.5050199,4683606.00384114
153,822,4,Caminho Pedreiras,Bebedouro 2 junto ao Parque Infantil do Parque Recreativo do Alto da Serafina,Bebedouro,NÃO,82e78618-c4ec-4518-9b43-a705c19b8341,-1021623.53184969,4683556.57691562
154,823,4,Caminho Pedreiras,Bebedouro 5 no Parque Recreativo do Alto da Serafina,Bebedouro,NÃO,5581001b-10f2-43e7-a07b-b4e0e3703bb7,-1021672.85602248,4683527.60317053
155,3384,4,Passeio dos Heróis do Mar,Bebedouro 9 do Parque Tejo,Bebedouro,NÃO,fbe88e27-6c95-41d7-8098-3b15f7c12f93,-1012111.87776272,4690069.03598104
156,1140,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 22 Cemitério de Carnide,Bica,,1368b36b-667c-4923-98ef-27647a5d115f,-1022670.27160349,4689425.46162223
157,1142,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 24 Cemitério de Carnide,Bica,,94e8344e-36e0-465d-a5a4-128f9fdd38e0,-1022601.2271377,4689469.99779702
158,1111,4,Azinhaga da Fonte Velha,Bebedouro na Azinhaga da Fonte Velha,Bebedouro,NÃO,dd8f389f-863e-4efb-8b56-757eea0c15b9,-1021987.10765146,4689397.83169488
159,830,4,Rua 4 do Cemitério de Benfica,Bica 1 no Cemitério de Benfica,Bica,,73cfc888-7123-4b9d-aa00-bd3434497068,-1024397.06616577,4686940.55731341
160,832,4,Rua 30 do Cemitério de Benfica,Bica 3 no Cemitério de Benfica,Bica,,3655f1a9-8822-4423-b1fb-4d48b8de0f49,-1024504.4116855,4686916.19818778
161,834,4,Rua 30 do Cemitério de Benfica,Bica 5 no Cemitério de Benfica,Bica,,9f288946-c1e1-42ae-bd4b-3f1b67037b7b,-1024487.06966803,4686981.55162652
162,33101,4,Rua 21 do Cemitério dos Olivais,Bica 15 no Cemitério dos Olivais,Bica,,ba581934-48bd-4120-aadc-fe0941c0f6af,-1013991.61262409,4687967.61474675
163,33102,4,Rua 12 do Cemitério dos Olivais,Bica 16 no Cemitério dos Olivais,Bica,,4a6d4ec3-8360-470b-9964-de18b76ca624,-1013974.9051857,4687985.30925741
164,33103,4,Rua 13A do Cemitério dos Olivais,Bica 17 no Cemitério dos Olivais,Bica,,aae9e8c7-387f-4a7f-9a0c-fa6cd6128e0a,-1013930.53170426,4687987.87027193
165,33104,4,Rua 13 do Cemitério dos Olivais,Bica 18 no Cemitério dos Olivais,Bica,,8a2335e7-3c6b-490e-ae04-b40790b68519,-1013894.20182747,4687992.27485609
166,33105,4,Rua 11A do Cemitério dos Olivais,Bebedouro 2 no Cemitério dos Olivais,Bica,,415c85cb-5bfe-40d8-ba13-84ca69911e9f,-1013893.45412853,4687942.61759297
167,33106,4,Rua 13 do Cemitério dos Olivais,Bica 19 no Cemitério dos Olivais,Bica,,91996d66-71c7-4a2f-a411-8528570eda28,-1013893.97119625,4688029.50421054
168,33107,4,Rua 13 do Cemitério dos Olivais,Bica 20 no Cemitério dos Olivais,Bica,,80f6ccd0-3dc2-4b6d-9f8c-e45877312bbc,-1013890.65256544,4688027.99557664
169,33108,4,Rua 2 do Cemitério dos Olivais,Bica 21 no Cemitério dos Olivais,Bica,,0c2cd39d-4c27-4de7-8c4d-2c3fd687ce1e,-1013832.20060439,4687937.0358736
170,33110,4,Rua 5 do Cemitério dos Olivais,Bica 23 no Cemitério dos Olivais,Bica,,a8e2c0f4-b631-4d87-a79f-acb725c47a23,-1013788.67472472,4688040.89057477
171,33111,4,Rua 5 do Cemitério dos Olivais,Bica 24 no Cemitério dos Olivais,Bica,,7f41839e-523c-4adc-9844-1bb573c23fdd,-1013812.42807401,4688058.44925686
172,33112,4,Rua 7 do Cemitério dos Olivais,Bica 25 no Cemitério dos Olivais,Bica,,a5569426-2ee0-4184-92c0-e92c06e1dd80,-1013741.77463369,4688067.2063744
173,33113,4,Rua 7 do Cemitério dos Olivais,Bica 26 no Cemitério dos Olivais,Bica,,55218a6d-99c6-43e9-9eb9-805f69b3b80c,-1013753.90328025,4688129.61786627
174,33114,4,Rua 6 do Cemitério dos Olivais,Bica 27 no Cemitério dos Olivais,Bica,,4f4050cf-be24-43f4-a604-30886349fc31,-1013708.39779188,4688150.23169198
175,33115,4,Rua 9 do Cemitério dos Olivais,Bica 28 no Cemitério dos Olivais,Bica,,367708ea-5085-42f9-bc92-1cb750ddd11d,-1013727.12676592,4688176.23626279
176,33116,4,Rua 9 do Cemitério dos Olivais,Bica 29 no Cemitério dos Olivais,Bica,,386628b2-0024-4cb7-8c9a-20470223d606,-1013741.60576406,4688184.43769297
177,835,4,Rua 30 do Cemitério de Benfica,Bica 6 no Cemitério de Benfica,Bica,,dd35f2f5-99e7-4f17-9d62-a350956bbb8d,-1024484.86524902,4686962.85122931
178,836,4,Rua 5 do Cemitério de Benfica,Bica 7 no Cemitério de Benfica,Bica,,458e2f8a-9aa7-4c8c-8453-4e7292dc8461,-1024373.28731359,4687008.43431401
179,837,4,Rua 4 do Cemitério de Benfica,Bica 8 no Cemitério de Benfica,Bica,,3d60ea71-428d-426f-9294-3baa76930d50,-1024359.78877186,4686939.1507347
180,18119,4,Rua 5 do Cemitério do Lumiar,Fontanário 19 no Cemitério do Lumiar,Fontanário,,04c3f5b4-4aef-49ee-8daf-980b73ffaf07,-1020370.63292998,4689123.72776789
181,18121,4,Rua 3 do Cemitério do Lumiar,Fontanário 21 no Cemitério do Lumiar,Fontanário,,b8d61c89-00b5-4a97-9acc-72232bc7bc40,-1020293.89457614,4689126.96821474
182,18122,4,Rua 2 do Cemitério do Lumiar,Fontanário 22 no Cemitério do Lumiar,Fontanário,,39a0bf9e-a6dc-44e8-ab06-63087f58c770,-1020255.18467657,4689133.14509389
183,18123,4,Rua 8 do Cemitério do Lumiar,Fontanário 23 no Cemitério do Lumiar,Fontanário,,99d06743-0e70-4241-99b8-87824c913c16,-1020332.61715039,4689090.53326093
184,1308,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),Tanque 2 no Parque Oeste,Tanque,,9d243635-4627-428f-adc9-ed52ea4953cb,-1018597.5005004,4689950.12599885
185,1309,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),Tanque 3 no Parque Oeste,Tanque,,683427b8-6da1-4dc8-9a47-0a0ab48f0a78,-1018693.92635391,4690032.44096877
186,1310,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),Tanque 4 no Parque Oeste,Tanque,,4280c8a4-25d7-4073-a2b1-d642137d8061,-1018824.97289604,4690116.29835055
187,1311,4,Avenida David Mourão-Ferreira(antiga Rua 3  do Alto do Lumiar),Tanque 6 no Parque Oeste,Tanque,,b7df27a8-b394-4eb9-880b-f874d9a2a25a,-1019324.52198089,4689892.59454091
188,1604,4,Rua Damasceno Monteiro,Fontanário na Rua Damasceno Monteiro,Fontanário,,a36bfb20-8a36-40eb-9105-f002c7a268b7,-1016683.19458596,4681622.62443226
189,3365,4,Passeio de Ulisses,Nevoeiro no Passerio de Ulisses,Nevoeiro,,ada7759f-de07-4a76-b137-81ae876969ba,-1012345.04915389,4687567.40637489
190,3366,4,Cais do Olival,Cascata e Lagos do Braço de Mar,Cascata,,c4dd0652-d173-4ca2-a334-e68b167da364,-1012280.31138972,4689732.22674223
191,4405,4,Praça da Ilha do Faial,Bebedouro no Jardim Cesário Verde,Bebedouro,NÃO,f33db360-c8fb-4083-b12e-dac003a43107,-1017553.07461907,4683435.23404806
192,5109,4,Rua C da Quinta do Ferro(Rua Leite de Vasconcelos),"Fontanário na Rua C da Quinta do Ferro, junto ao nº24",Fontanário,,1f180017-2207-4adc-ba70-372ea54884d0,-1015852.58578344,4681259.19433781
193,3109,4,Rua da Palma,Fonte 1 do Martim Moniz,Fonte,,28d249b4-12c4-4c80-9325-26de32c71be3,-1017001.9215525,4681195.85056525
194,3111,4,Praça Martim Moniz,Fonte 3 do Martim Moniz,Fonte,,63c9077d-bc42-44e8-b7da-8ac79869a2e8,-1017048.52176637,4681079.03535832
195,3114,4,Praça Martim Moniz,Fonte 6 do Martim Moniz,Fonte,,4f8e0652-7c27-45e3-ae2e-516e594c4e9f,-1017082.48098512,4680983.50370769
196,1877,4,Alameda das Linhas de Torres,Tanque 3 da Quinta das Conchas,Tanque,,b788d55f-6413-4c18-b39a-e001922d3d4c,-1019265.40589892,4688930.29396929
197,2309,4,Rua Julieta Ferrão,Bebedouro no Parque Infantil da Rua Julieta Ferrão,Bebedouro,NÃO,44cb51d3-1a43-43b6-9799-a38775d6cc6f,-1019008.93590213,4685190.5305766
198,3220,4,Travessa de Paulo Jorge,"Chafariz na Travessa de Paulo Jorge, frente nº46",Chafariz,,ba557aa8-ace4-449e-b49b-200959bfb3f8,-1023503.05861185,4678471.84337884
199,122,4,Pista do Miradouro dos Montes Claros((Parque Florestal de Monsanto)),Bebedouro 1 no Miradouro dos Montes Claros,Bebedouro,NÃO,d6309772-e570-4f56-8551-71bf76d5c6ae,-1024339.55758218,4681203.98542754
200,123,4,Pista do Miradouro dos Montes Claros((Parque Florestal de Monsanto)),Bebedouro 2 no Miradouro dos Montes Claros,Bebedouro,NÃO,330794a6-8058-43db-9a6a-ba577527ace2,-1024379.25452001,4681256.92528582
201,3399,4,Rua 12 do Cemitério dos Olivais,Bebedouro 1 no Cemitério dos Olivais,Bebedouro,NÃO,9e3b4641-5ffd-4e79-ac56-684563f5a14e,-1013975.56885709,4687926.91644362
202,824,4,Caminho Pedreiras,Bebedouro 6 no Parque Recreativo do Alto da Serafina,Bebedouro,NÃO,0e0ddb3b-c322-4bfd-97a0-416126442db6,-1021704.41059167,4683545.77283868
203,1721,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 1 no Jardim da Estrela,Bebedouro,NÃO,93feb3d5-3101-4d60-88dc-e96ccbb91c9e,-1019423.92287861,4680843.71854423
204,1722,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 2 no Jardim da Estrela,Bebedouro,NÃO,35e8fa14-7bf2-4a11-8493-900793295e4e,-1019447.5972688,4680914.46695606
205,1723,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 3 no Jardim da Estrela,Bebedouro,NÃO,b165ccd9-7b71-4d47-993c-8e63bea2afa1,-1019575.0705553,4680958.3692292
206,1724,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 4 no Jardim da Estrela,Bebedouro,NÃO,e454e329-5321-411e-8ad5-3d2b02fdcb4a,-1019744.20111738,4680969.82383545
207,1014,4,Avenida Calouste Gulbenkian,Bebedouro no Corredor Verde,Bebedouro,NÃO,0a914199-fbb0-425b-9cc7-33a328880f76,-1019539.00827615,4683611.90458632
208,1017,4,Jardim Amnistia Internacional,Bebedouro 3 no Jardim da Amnistia,Bebedouro,NÃO,651efce1-3a7f-405c-a1f4-770376a6b580,-1020243.21401658,4684053.43655452
209,1131,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 13 Cemitério de Carnide,Bica,,26707bae-65a4-4f20-8dab-5d5e1e6aebd5,-1022784.04699993,4689214.9800088
210,1133,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 15 Cemitério de Carnide,Bica,,d603faf2-e434-41a5-a124-75c3dc8524c8,-1022712.47733935,4689360.70671784
211,1135,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 17 Cemitério de Carnide,Bica,,aa37ac06-f058-445e-92f5-4a486322f67d,-1022580.19869293,4689409.70666781
212,1605,4,Rua Damasceno Monteiro,Bebedouro junto ao Parque Infantil do Jardim da Cerca da Graça,Bebedouro,NÃO,cd26e52a-48b5-4818-8d4a-7ceeac94c97a,-1016620.49256933,4681323.82571446
213,1138,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 20 Cemitério de Carnide,Bica,,ecd17bbb-7c11-4d33-af22-1519c841221f,-1022802.81628449,4689301.69418097
214,1139,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 21 Cemitério de Carnide,Bica,,485e9e44-e94e-46f4-81c1-af74ea7d38e5,-1022789.78386085,4689341.26621673
215,3367,4,Cais do Olival,Jogos de água do Braço de Mar,Jogos de água,,59c6cb0d-057e-488a-a70a-b98ef3521534,-1012287.17877943,4689742.99236692
216,1807,4,Alameda das Linhas de Torres,Tanque 2 da Quinta das Conchas,Tanque,,b2fe419d-8703-431c-b719-5e06f3607bce,-1019234.90492151,4688910.80393481
217,1725,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 5 no Jardim da Estrela,Bebedouro,NÃO,adfa6234-daac-42f7-a623-f0725f598e45,-1019726.18722856,4680899.11726248
218,1726,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 6 no Jardim da Estrela,Bebedouro,NÃO,6f0ea718-d45e-4690-8d0f-cc9d9a38e9e7,-1019733.44123945,4680771.60558431
219,1727,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 7 no Jardim da Estrela,Bebedouro,NÃO,95fd1390-d7d4-4e25-b73d-1e6c139c48c8,-1019637.46625783,4680765.72969881
220,1728,4,Jardim Guerra Junqueiro(Jardim da Estrela),Bebedouro 8 no Jardim da Estrela,Bebedouro,NÃO,0da6de2b-d7f9-4cf7-91e5-babfd10944ff,-1019586.22043837,4680863.60781751
221,4802,4,Avenida da Ribeira das Naus,Bebedouro 1 no Jardim da Ribeira das Naus,Bebedouro,NÃO,991eca51-7f31-47f6-b59a-b060edefbd98,-1017586.19878574,4679683.8819321
222,4803,4,Avenida da Ribeira das Naus,Bebedouro 2 no Jardim da Ribeira das Naus,Bebedouro,NÃO,a6311dae-d7ec-4b0d-86a2-b481bcfb0cc3,-1017492.7745092,4679660.05444657
223,4804,4,Avenida da Ribeira das Naus,Bebedouro 3 no Jardim da Ribeira das Naus,Bebedouro,NÃO,0a3b30d0-11c7-4986-b4fc-4cf21b7d54c2,-1017406.01605205,4679675.89806741
224,1126,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 8 Cemitério de Carnide,Bica,,17b87a87-ed73-48bc-bd5d-4a93575ec8ff,-1022469.30239896,4689338.07209506
225,18120,4,Rua 4 do Cemitério do Lumiar,Fontanário 20 no Cemitério do Lumiar,Fontanário,,57f7df3f-93a9-472d-88c9-783385fb28a4,-1020332.53892462,4689129.79943682
226,18126,4,Rua 15 do Cemitério do Lumiar,Fontanário 26 no Cemitério do Lumiar,Fontanário,,ca41d29e-ecb0-48cf-a8e6-5e5d79b753a9,-1020463.34511224,4689034.06106928
227,18135,4,Rua 14A do Cemitério do Lumiar,Fontanário 35 no Cemitério do Lumiar,Fontanário,,85575b63-b9fa-47d1-a236-274a549d7784,-1020607.15483549,4689099.24773659
228,18137,4,Rua 21 do Cemitério do Lumiar,Fontanário 37 no Cemitério do Lumiar,Fontanário,,da62e502-fdc0-474c-abe6-60756fd6745f,-1020708.13474587,4689170.63292439
229,18138,4,Rua 20 do Cemitério do Lumiar,Fontanário 38 no Cemitério do Lumiar,Fontanário,,6e38728a-559d-4cab-8389-bfd1cf946102,-1020785.16882876,4689178.83619176
230,18139,4,Rua 24 do Cemitério do Lumiar,Fontanário 39 no Cemitério do Lumiar,Fontanário,,13c3bf99-4e8d-403c-89b5-e0547c1823cf,-1020736.9901366,4689217.98858519
231,18141,4,Rua 22 do Cemitério do Lumiar,Fontanário 41 no Cemitério do Lumiar,Fontanário,,36203dd8-9c7f-432e-8849-9647fe3aa3f7,-1020708.88954077,4689282.5691648
232,18142,4,Rua 23 do Cemitério do Lumiar,Fontanário 42 no Cemitério do Lumiar,Fontanário,,726efd14-6431-42aa-b6ab-f0c830d1f27b,-1020683.58408095,4689232.10318359
233,18143,4,Rua 24 do Cemitério do Lumiar,Fontanário 43 no Cemitério do Lumiar,Fontanário,,3bdb858e-98f1-43a5-9a4f-1efa242124bb,-1020600.94019768,4689224.05518697
234,3221,4,Praça Afonso de Albuquerque,Bebedouro 1 no Jardim Afonso de Albuquerque,Bebedouro,NÃO,feb09800-9352-432e-82d6-0639772657de,-1024111.29796304,4678343.65034938
235,3222,4,Praça Afonso de Albuquerque,Bebedouro 2 no Jardim Afonso de Albuquerque,Bebedouro,NÃO,00cfad6f-dc35-4ec3-b677-d172ecebc083,-1024135.41925772,4678250.24827234
236,18104,4,Rua 3 do Cemitério do Lumiar,Fontanário 4 no Cemitério do Lumiar,Fontanário,,387a3537-300e-4888-8c62-cecea23185c3,-1020294.97185703,4689338.38113968
237,18105,4,Rua 10 do Cemitério do Lumiar,Fontanário 5 no Cemitério do Lumiar,Fontanário,,75de349b-f538-4219-9089-2192c6a053fe,-1020274.89712893,4689384.64367636
238,18109,4,Rua 5 do Cemitério do Lumiar,Fontanário 9 no Cemitério do Lumiar,Fontanário,,b2cf8658-8cf4-4f3b-a803-b4b403aa3a9c,-1020363.57640918,4689272.51479228
239,18111,4,Rua 3 do Cemitério do Lumiar,Fontanário 11 no Cemitério do Lumiar,Fontanário,,515d3adf-b6ae-4b62-a25f-f5490f038dc7,-1020294.50059888,4689272.73219744
240,18113,4,Rua 6 do Cemitério do Lumiar,Fontanário 13 no Cemitério do Lumiar,Fontanário,,956e0830-fa06-4a8d-9b78-337a1f53f971,-1020410.19269357,4689198.21707697
241,18115,4,Rua 4 do Cemitério do Lumiar,Fontanário 15 no Cemitério do Lumiar,Fontanário,,1f6822bd-21dd-47a9-9abb-89b95eb2c482,-1020332.88197681,4689202.67539618
242,18117,4,Rua 2 do Cemitério do Lumiar,Fontanário 17 no Cemitério do Lumiar,Fontanário,,e6e876dd-9157-482c-823b-e3a519aedfd2,-1020255.7421381,4689192.76325148
243,18118,4,Rua 6 do Cemitério do Lumiar,Fontanário 18 no Cemitério do Lumiar,Fontanário,,38172b7d-2096-4993-9563-d46738d054be,-1020409.78410115,4689137.61111245
244,864,4,Rua 19 do Cemitério de Benfica,Bica 35 no Cemitério de Benfica,Bica,,49e9f4ab-0e45-41d3-b4ad-a3af9da8404e,-1023876.11217729,4687152.5021879
245,866,4,Rua 17 do Cemitério de Benfica,Bica 37 no Cemitério de Benfica,Bica,,be6bb2d8-55d8-424e-800e-391149f2d2d2,-1023948.19307663,4687138.70455924
246,869,4,Rua 3 do Cemitério de Benfica,Bica 40 no Cemitério de Benfica,Bica,,34059509-dd20-4f71-9498-f62587291db1,-1024080.187154,4687029.51750363
247,3223,4,Praça do Império,Bebedouro 1 do Jardim da Praça do Império,Bebedouro,NÃO,39584296-41f9-42c0-9996-cad1479bdc97,-1024732.35282837,4678351.68431405
248,3224,4,Praça do Império,Bebedouro 2 do Jardim da Praça do Império,Bebedouro,NÃO,2ae69d54-cb51-45d6-9b12-ee17af9172a8,-1024675.78455744,4678175.06289408
249,3225,4,Praça do Império,Bebedouro 3 do Jardim da Praça do Império,Bebedouro,NÃO,8b8486db-51a2-49b6-9915-3c68c2d2716d,-1024886.60693122,4678107.16799739
250,3226,4,Praça do Império,Bebedouro 4 do Jardim da Praça do Império,Bebedouro,NÃO,d3e5de37-9ca4-47cb-aae3-2494f62f8d51,-1024942.60275177,4678283.53516602
251,1243,4,Castelo de São Jorge,Fontanário 8,Fontanário,,90215e59-a4bb-4201-ac8c-ff9d9115a895,-1016771.39573936,4680579.73275291
252,109,4,Calçada do Mirante à Ajuda,Chafariz na Calçada do Mirante à Ajuda,Chafariz,,fb1c1841-3212-45b0-bbe0-af9d8c3067b3,-1023917.69282181,4679991.19889069
253,1016,4,Jardim Amnistia Internacional,Bebedouro 2 no Jardim da Amnistia,Bebedouro,NÃO,d57ae087-82a5-4522-b21c-82aba090523b,-1020304.73408396,4684030.24739818
254,1018,4,Avenida General Correia Barreto(antiga Radial de Benfica),Bebedouro junto ao Parque Infantil da Quinta José Pinto,Bebedouro,NÃO,63a8511e-f84f-4fe7-89dc-b875d6abb28f,-1020504.57429082,4684019.90438403
255,1130,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 12 Cemitério de Carnide,Bica,,51539470-23d9-4957-886e-271e477daf32,-1022607.23026379,4689322.68319633
256,1132,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 14 Cemitério de Carnide,Bica,,ff12fb31-26da-4dbc-a38d-49d024dae7dd,-1022752.76068875,4689286.9854416
257,1136,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bica 18 Cemitério de Carnide,Bica,,09f28147-52e1-46ec-93bb-fcced85557b8,-1022515.77662704,4689482.39557669
258,1312,4,Avenida Nuno Krus Abecassis(antiga Avenida 4 do Alto do Lumiar),"Furo de captação Parque Oeste, Vale Grande SS-01",Furo de captação,,974d6f81-43af-4951-b0a1-709639a0607b,-1018340.87032638,4689804.51857457
259,1313,4,Alameda da Música(antigo Arrua. Inte. da Malha 15 - Alto do Lumiar),"Furo de captação Parque Oeste, Vale Grande SS-02",Furo de captação,,54f90de4-93b4-42b0-89fb-625171687432,-1018568.76986603,4689885.05666587
260,1314,4,Avenida Dr. José Salvado Sampaio,"Furo de captação Parque Oeste, Vale Grande SS-03",Furo de captação,,0a83ca4d-248d-458c-869c-95dc5a2e3fac,-1019006.96540785,4690296.58762244
261,1878,4,Eixo Norte-Sul,"Furo de captação Parque Oeste, Vale Grande SS-04",Furo de captação,,24933db5-aec9-4615-92b5-ed5cdf7763ad,-1019411.27953379,4689809.18223999
262,1316,4,Rotunda Coronel Vítor Alves,Furo de captação Eixo Central F2 (Rotunda dos Corvos),Furo de captação,,6d9cc296-a8ac-4889-b826-059c81feea90,-1018442.27843807,4689166.20401399
263,3383,4,Passeio do Tejo,Bebedouro 8 do Parque Tejo,Bebedouro,NÃO,5d5b3a8f-d81f-4e67-a7bf-bcea87392940,-1012018.70747358,4690165.27689595
264,3933,4,Estrada do Barcal,Bebedouro 1 na Mata de São Domingos de Benfica,Bebedouro,NÃO,ad5b6691-9d55-449f-9133-8ec983f67a80,-1022720.10209029,4684999.1577555
265,3937,4,Estrada do Barcal,Bebedouro junto à Parede de Escalada da Mata de São Domingos de Benfica,Bebedouro,NÃO,a2e9a2b1-6d8e-4ab3-8537-126b12b83308,-1022713.52785896,4685042.83161939
266,3368,4,Caminho dos Rouxinóis,Furo de Captação- Luso Ponte PS1,Furo de captação,,d288bc78-1487-4056-a136-7a348037ab3a,-1012241.85124341,4691212.99964907
267,3369,4,Passeio do Parque,Furo de Captação - Lote Hotel HS1,Furo de captação,,576e6218-e5eb-4650-a542-9881e6ff7b23,-1012329.53701923,4690845.52347596
268,3370,4,Cabeço das Rolas,"Furo de captação PN - Cabeço das Rolas, rua do Corsário das Ilhas",Furo de captação,,5f63b56e-2a9a-4d36-ac0f-9871d487639d,-1012891.83910954,4687385.05785136
269,922,4,Campo Grande,Furo de captação Jardim Mário Soares,Furo de captação,,d6874b93-b0fc-4ea7-b762-dbaf9fff012d,-1018590.66448079,4686204.41148939
270,923,4,Campo Grande,Furo de captação Jardim do Campo Grande Norte,Furo de captação,,5a8a089a-a91b-440a-81c6-6b019ad213e8,-1018936.09010526,4686700.2556899
271,5019,4,Alameda Cardeal Cerejeira,"Poço da Estufa fria, Parque Eduardo VII",Poço,,18bca279-4503-4d37-b61b-6153d7931a31,-1019108.75344563,4683039.69702868
272,2619,4,Calçada das Necessidades,"Furo de captação Tapada das Necessidades, zona N",Furo de captação,,30c044dc-4cb7-4506-8c51-39cde2e888d2,-1020546.66257981,4680337.90524243
273,3935,4,Estrada do Barcal,Furo de captação Parque Florestal de Monsanto - SP1,Furo de captação,,45132f38-0034-4fdf-b14f-407c6fd015b9,-1022153.56951965,4684311.40994054
274,2125,4,Rua Pedro de Azevedo(antiga Rua C e Impasse C1 do Bairro da Prodac),Bebedouro na Quinta das Flores,Bebedouro,NÃO,bcf1e62b-b03c-4b81-bfb4-75885993c826,-1013798.65805952,4685142.81559562
